1 311 410 0 37 3 2 453 222 36 , 8479, 810272, 836.304
1 311 410 0 37 3 2 453 222 36 , 8479, 810272, 836.095
37 432 3 222 453 2 0 1 257 395 , 9110, 813793, 840.872
37 432 3 222 453 2 0 1 257 395 , 9110, 813793, 842.041
37 432 3 222 453 2 0 1 257 395 , 9110, 813793, 843.795
37 432 3 222 453 2 0 1 257 395 , 9110, 813793, 844.03
1 432 395 3 0 2 37 257 222 453 , 10127, 813793, 849.461
37 311 3 410 453 0 2 36 222 1 , 7983, 810272, 839.029
1 432 395 3 0 2 37 257 222 453 , 10127, 813793, 850.132
37 311 3 410 453 0 2 36 222 1 , 7983, 810272, 839.992
37 257 432 222 1 395 2 0 3 453 , 9304, 813793, 844.325
395 257 1 3 432 2 0 453 37 222 , 9231, 813793, 845.077
37 1 3 432 2 4 257 0 395 113 , 8340, 808584, 839.192
2 36 222 37 0 1 311 3 410 453 , 8863, 810272, 840.951
2 36 222 37 0 1 311 3 410 453 , 8863, 810272, 842.029
432 1 395 222 453 257 3 2 0 37 , 8735, 813793, 842.318
453 432 395 2 0 3 1 257 37 222 , 9118, 813793, 844.714
432 257 37 3 395 222 0 453 2 1 , 9823, 813793, 859.06
2 1 311 453 3 36 395 37 0 222 , 8306, 810178, 821.479
3 432 395 2 1 37 222 453 0 257 , 9114, 813793, 835.019
36 222 1 453 3 2 37 311 410 0 , 8594, 810272, 841.746
1 395 37 2 3 257 222 0 453 432 , 8879, 813793, 844.082
2 453 311 3 410 0 37 222 36 1 , 8480, 810272, 842.131
1 395 257 2 453 0 3 222 432 37 , 9481, 813793, 843.968
453 37 2 257 0 222 1 395 432 3 , 8695, 813793, 860.793
222 3 257 2 1 0 432 37 395 453 , 8841, 813793, 855.176
395 453 37 1 222 257 432 3 0 2 , 9386, 813793, 852.744
257 432 222 0 453 1 395 37 3 2 , 8908, 813793, 860.152
257 432 222 0 453 1 395 37 3 2 , 8908, 813793, 861.551
222 432 395 453 2 37 1 3 257 0 , 9422, 813793, 848.115
3 37 2 257 432 0 113 4 1 395 , 7692, 808584, 826.136
2 432 3 395 37 257 453 0 1 222 , 9634, 813793, 847.876
453 311 2 410 37 0 222 36 3 1 , 8255, 810272, 834.423
37 257 0 395 3 222 1 453 432 2 , 9731, 813793, 865.078
453 37 2 0 432 222 257 395 1 3 , 8834, 813793, 850.218
432 3 0 222 2 453 1 37 257 395 , 8851, 813793, 860.111
0 453 37 257 1 222 395 2 432 3 , 8622, 813793, 854.764
395 37 453 432 222 257 0 2 1 3 , 8992, 813793, 841.055
37 311 222 453 2 1 36 410 0 3 , 8539, 810272, 840.76
395 37 453 432 222 257 0 2 1 3 , 8992, 813793, 843.881
453 1 222 395 257 0 2 432 37 3 , 8810, 813793, 858.295
432 1 395 0 222 37 257 3 453 2 , 8657, 813793, 881.114
3 0 1 37 257 222 432 395 2 453 , 9584, 813793, 840.894
2 453 222 36 311 37 3 0 1 410 , 8469, 810272, 821.84
432 2 1 222 0 257 37 3 453 395 , 8789, 813793, 860.161
432 3 395 1 0 453 222 2 257 37 , 9020, 813793, 863.63
432 2 1 222 0 257 37 3 453 395 , 8789, 813793, 861.352
453 37 257 3 2 0 1 395 432 222 , 9508, 813793, 845.029
37 311 1 453 0 410 36 2 222 3 , 8894, 810272, 814.748
37 3 410 36 1 222 2 311 0 453 , 8810, 810272, 832.95
37 311 1 453 0 410 36 2 222 3 , 8894, 810272, 832.254
37 311 1 453 0 410 36 2 222 3 , 8894, 810272, 833.46
37 311 1 453 0 410 36 2 222 3 , 8894, 810272, 835.333
37 3 410 36 1 222 2 311 0 453 , 8810, 810272, 859.246
1 453 37 0 2 222 3 432 257 395 , 8805, 813793, 803.659
0 311 37 3 410 222 453 36 1 2 , 9048, 810272, 821.203
257 2 37 395 453 3 0 432 1 222 , 9423, 813793, 828.89
453 222 2 0 3 432 395 257 1 37 , 10046, 813793, 832.562
37 222 453 1 257 395 432 2 0 3 , 11035, 813793, 848.443
0 395 37 453 432 222 257 3 2 1 , 8565, 813793, 846.538
432 36 1 0 37 286 113 2 4 203 , 8939, 801099, 800.745
36 1 0 311 3 453 410 2 222 37 , 8385, 810272, 832.229
257 432 0 37 2 1 453 222 3 395 , 9195, 813793, 823.249
432 1 395 37 453 2 257 3 222 0 , 8890, 813793, 854.747
432 1 395 37 453 2 257 3 222 0 , 8890, 813793, 855.565
2 453 395 3 222 0 1 432 37 257 , 8714, 813793, 845.372
2 0 453 222 432 37 3 257 395 1 , 10022, 813793, 822.94
3 0 257 37 222 432 1 2 395 453 , 9113, 813793, 824.466
311 0 453 36 410 3 222 1 37 2 , 8566, 810272, 831.033
222 36 0 1 37 2 311 3 410 453 , 9611, 810272, 827.661
222 1 432 2 395 3 0 453 37 257 , 9229, 813793, 838.25
395 1 3 453 257 432 0 222 37 2 , 8366, 813793, 858.354
395 0 453 257 222 3 2 37 432 1 , 8667, 813793, 816.995
0 1 4 394 2 113 432 37 261 3 , 8036, 808557, 811.095
257 37 0 432 222 1 453 395 3 2 , 8794, 813793, 823.05
222 37 1 36 2 3 410 311 0 453 , 8860, 810272, 805.76
453 3 222 0 1 257 395 37 432 2 , 8918, 813793, 835.977
1 257 37 3 453 2 395 222 0 432 , 8689, 813793, 843.49
3 257 395 1 453 222 0 2 432 37 , 9531, 813793, 815.806
