0 4 6 9 38 396 1 5 3 2 , 912844, 1674, 55.1709
29 2 5 4 34 9 30 0 3 1 , 912138, 1428, 54.3099
30 29 4 1 27 2 0 6 5 7 , 875946, 1661, 55.4278
5 29 11 2 4 0 3 6 1 7 , 919847, 1631, 54.9734
5 30 1 29 27 4 7 6 2 0 , 875946, 1644, 55.4913
1 10 27 9 20 29 0 4 5 3 , 845984, 1627, 55.3488
5 27 9 0 3 421 2 6 1 4 , 917908, 1828, 56.3608
1 7 27 29 2 5 4 3 6 0 , 916746, 1658, 55.9412
29 38 3 0 2 5 1 11 13 4 , 910596, 1573, 55.3884
4 38 9 8 0 3 1 29 2 5 , 913702, 1763, 55.4201
1 4 2 5 9 3 6 0 421 11 , 921007, 1527, 54.6372
11 30 29 3 37 4 0 5 7 1 , 846332, 1556, 54.8502
38 0 6 3 29 4 5 1 2 7 , 917743, 1582, 55.5109
29 38 1 2 7 0 4 5 28 3 , 907779, 1658, 56.5062
1 421 0 5 2 25 45 4 38 3 , 899657, 1770, 56.7527
5 1 30 11 3 7 6 4 29 0 , 854610, 1516, 54.6345
3 9 11 2 30 29 1 5 4 0 , 918995, 1695, 55.1193
3 30 0 4 29 20 1 9 5 11 , 852265, 1657, 55.1966
22 0 2 29 13 1 4 11 37 6 , 862554, 1724, 55.8121
29 0 11 7 3 1 30 20 6 4 , 834962, 1642, 55.2742
38 3 5 7 15 2 1 4 29 0 , 910632, 1635, 55.8482
421 9 0 1 3 2 4 11 467 38 , 885698, 1635, 55.4776
4 37 5 3 2 29 27 13 0 1 , 906610, 1663, 56.0694
38 421 8 3 1 7 2 9 0 4 , 894017, 1669, 55.5183
2 4 0 57 1 5 11 30 29 6 , 871983, 1561, 55.4747
0 30 4 1 2 277 3 29 8 5 , 901674, 1391, 54.3468
1 0 4 20 27 6 5 3 9 29 , 852982, 1602, 54.8684
16 30 0 27 7 5 1 3 4 29 , 846655, 1632, 55.2201
4 9 38 3 5 0 2 1 6 29 , 919697, 1657, 55.9283
29 4 2 0 6 41 5 11 3 1 , 910441, 1663, 55.9756
3 27 6 13 0 4 5 1 2 29 , 914552, 1780, 56.1997
