0 1 11 41 6 29 2 5 3 9 , 879087, 89243, 613.946
2 29 5 27 30 3 1 0 4 31 , 905844, 95541, 657.485
4 6 22 7 3 2 1 38 29 0 , 906580, 98791, 679.798
9 0 13 29 4 22 2 1 38 32 , 858073, 82614, 577.762
41 30 1 2 421 0 27 5 12 7 , 829934, 95265, 662.632
42 2 3 7 6 30 5 4 29 1 , 690071, 91319, 632.043
9 7 29 5 4 20 1 0 38 11 , 811326, 96756, 671.052
16 9 3 1 5 13 0 27 29 4 , 849454, 88865, 611.738
16 9 3 1 5 13 0 27 29 4 , 849454, 88865, 612.168
16 9 3 1 5 13 0 27 29 4 , 849454, 88865, 614.074
16 9 3 1 5 13 0 27 29 4 , 849454, 88865, 614.244
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 642.122
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 642.624
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 643.769
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 644.461
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 644.728
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 652.676
13 2 32 4 3 46 1 0 30 22 , 886777, 93177, 659.094
12 1 29 2 30 27 4 0 3 5 , 910528, 96950, 665.946
1 2 3 4 27 13 5 6 29 0 , 914552, 85373, 588.868
1 2 3 4 27 13 5 6 29 0 , 914552, 85373, 591.777
29 7 2 37 11 0 4 1 5 30 , 873311, 89375, 616.948
29 7 2 37 11 0 4 1 5 30 , 873311, 89375, 617.401
11 0 5 4 387 2 3 1 25 38 , 906756, 94680, 650.765
11 0 5 4 387 2 3 1 25 38 , 906756, 94680, 652.183
30 0 11 1 29 32 20 4 13 5 , 799218, 87392, 618.339
2 32 5 29 3 38 7 1 0 4 , 908552, 96191, 659.868
3 7 1 4 172 9 2 421 0 5 , 914602, 96255, 659.616
3 7 1 4 172 9 2 421 0 5 , 914602, 96255, 659.891
29 70 6 1 3 4 0 386 22 20 , 831358, 96356, 663.355
3 4 1 0 11 2 318 38 6 5 , 914156, 95537, 660.329
3 2 13 11 7 6 1 4 0 5 , 915969, 78756, 545.84
357 2 1 0 29 4 3 38 6 32 , 882038, 88738, 611.108
27 5 25 0 1 13 2 6 135 29 , 835711, 87651, 608.862
