1 3 27 155 29 2 4 0 5 7 , 908630, 279, 29.6652
6 11 45 4 1 0 2 386 5 179 , 869075, 293, 30.3056
29 11 1 9 0 30 5 3 4 6 , 856563, 282, 29.1371
5 14 30 27 29 52 1 20 0 4 , 796703, 339, 30.732
6 0 29 4 3 1 5 27 9 20 , 852982, 310, 29.535
7 30 3 12 1 0 179 5 4 11 , 849571, 256, 29.7447
0 4 1 3 5 25 11 38 46 20 , 836612, 301, 29.9016
13 46 11 1 4 5 41 2 0 8 , 859782, 294, 29.7139
8 1 465 29 3 386 20 0 5 4 , 833550, 324, 30.2157
7 386 4 0 1 2 5 11 8 29 , 872600, 318, 29.5125
29 0 6 5 4 42 3 1 27 16 , 841589, 346, 30.5512
11 29 1 4 6 0 2 7 5 27 , 875263, 291, 29.6732
6 1 3 29 45 4 5 8 0 11 , 842196, 331, 29.5407
0 29 7 38 4 5 9 3 13 1 , 847204, 244, 29.3381
29 5 1 4 6 11 386 0 3 2 , 916358, 283, 29.9951
421 0 27 3 1 99 7 6 9 16 , 796156, 292, 29.1141
6 8 99 0 22 1 30 11 2 29 , 826750, 286, 29.9673
29 38 4 0 20 1 31 37 3 6 , 820768, 329, 30.0189
5 3 27 6 4 10 0 1 46 13 , 839400, 320, 29.4555
29 20 4 38 25 1 5 41 9 0 , 799870, 355, 30.2323
4 1 5 57 6 2 0 29 3 38 , 909407, 311, 30.2142
15 1 4 30 29 9 3 5 0 7 , 849873, 281, 28.9457
2 1 0 4 7 30 29 6 5 41 , 869058, 359, 30.3398
0 2 11 3 6 135 5 1 8 29 , 880511, 310, 30.423
1 4 3 5 2 0 13 29 7 15 , 909831, 240, 29.1149
4 13 6 0 46 1 2 30 3 9 , 894425, 316, 29.863
498 4 29 139 11 8 1 0 3 2 , 883352, 269, 29.692
8 3 29 2 13 0 5 11 4 1 , 911585, 261, 29.1791
3 27 29 1 42 5 6 0 15 4 , 839821, 322, 30.0592
27 30 1 5 52 4 0 16 29 3 , 839398, 348, 29.9935
28 3 1 4 6 0 453 29 5 169 , 835040, 316, 30.5866
1 29 3 2 9 30 5 7 0 11 , 879391, 302, 29.2249
1 172 3 9 5 4 16 29 0 8 , 846572, 286, 29.5746
9 3 2 6 29 15 38 0 1 135 , 862417, 284, 29.797
5 1 8 2 27 7 6 29 0 4 , 874329, 320, 28.9737
1 29 10 200 0 52 4 5 16 3 , 835290, 280, 29.7737
5 29 6 14 1 70 3 0 172 4 , 834980, 310, 30.1893
3 29 2 108 10 38 5 11 1 0 , 872357, 290, 30.2039
2 10 29 1 5 0 27 30 3 4 , 905439, 308, 29.5769
1 15 4 3 6 421 5 7 13 0 , 849042, 307, 29.3224
29 20 6 203 0 11 142 22 465 1 , 719424, 317, 29.563
4 0 421 163 5 3 1 6 20 45 , 839720, 324, 30.3736
116 11 3 29 6 4 9 0 5 2 , 806063, 360, 29.9309
179 0 2 1 38 34 5 135 6 47 , 827773, 305, 30.8895
20 30 3 1 27 4 14 29 0 5 , 840338, 289, 29.6875
4 16 11 5 38 6 0 1 3 29 , 849715, 297, 29.7185
29 9 1 2 27 3 5 4 13 0 , 915167, 309, 29.1735
2 3 5 29 72 314 0 6 4 1 , 899787, 293, 29.9866
6 11 4 41 3 5 38 29 0 1 , 843189, 295, 30.0399
