27 4 1 2 37 5 29 8 10 0 , 861436, 0, 27.8692
421 30 2 0 27 4 1 15 14 9 , 846364, 0, 28.3804
1 4 2 0 5 3 30 163 387 23 , 901480, 1, 28.1058
179 30 4 163 5 3 1 0 2 16 , 899584, 0, 27.8229
387 9 0 242 4 5 1 11 6 2 , 874034, 0, 28.2977
41 0 4 3 27 5 29 13 1 31 , 831860, 3, 28.0534
30 11 1 387 4 2 45 0 32 5 , 862679, 1, 28.6226
4 29 423 3 0 2 5 12 1 30 , 907960, 1, 28.0597
8 2 34 29 5 9 1 4 0 38 , 868914, 0, 28.11
0 4 9 29 5 3 27 13 1 6 , 851749, 1, 28.179
0 4 3 9 2 30 1 27 5 179 , 913106, 1, 27.044
5 15 0 8 3 29 4 11 7 1 , 842735, 0, 28.1443
4 13 1 8 29 5 3 11 0 2 , 911585, 0, 28.1001
4 7 421 386 5 14 11 1 3 0 , 840498, 2, 28.1231
0 29 3 14 1 2 10 4 38 6 , 888085, 0, 27.8902
5 3 15 250 2 1 0 4 29 386 , 897824, 0, 27.9724
14 1 2 4 179 3 30 0 245 5 , 903079, 1, 28.7562
29 5 0 7 2 1 25 4 11 30 , 873693, 0, 27.7059
4 2 12 14 27 5 0 386 29 1 , 865309, 2, 27.8872
0 9 3 6 4 11 1 179 38 13 , 832663, 1, 28.3559
21 2 3 467 4 278 248 6 1 0 , 851279, 1, 27.9798
1 46 25 3 0 30 4 5 2 6 , 905259, 0, 27.9755
31 1 0 3 135 387 5 6 449 27 , 804857, 0, 28.5065
11 30 2 9 5 29 1 0 7 4 , 880041, 1, 28.2324
1 245 3 0 29 2 77 4 9 5 , 909678, 1, 28.2696
5 8 9 14 27 0 1 4 29 2 , 868891, 0, 27.8708
29 7 5 1 2 0 11 172 4 13 , 871101, 0, 28.4915
1 2 0 5 29 13 245 8 4 373 , 859939, 1, 28.1142
28 31 5 396 164 3 0 1 4 2 , 892338, 1, 28.0491
2 4 47 30 1 46 5 11 58 0 , 855697, 0, 28.5671
40 4 179 1 37 38 6 2 5 0 , 864437, 1, 28.1432
3 4 27 12 22 2 29 6 0 1 , 903574, 1, 28.3463
0 2 5 11 33 172 1 29 7 4 , 868292, 1, 28.1055
0 206 3 22 4 29 27 1 9 2 , 900703, 0, 27.9936
29 13 3 0 1 8 16 9 5 4 , 845210, 1, 28.3772
7 209 4 0 2 11 481 5 3 1 , 908520, 0, 27.5044
299 22 3 1 0 6 4 29 16 7 , 833968, 2, 28.2176
31 5 8 1 0 27 20 4 421 13 , 797615, 1, 28.1749
3 1 7 4 13 15 2 5 0 29 , 909831, 0, 27.7045
6 387 0 5 2 9 1 15 3 4 , 913280, 0, 28.0175
5 29 28 0 4 1 3 34 2 6 , 906841, 0, 27.8019
5 29 0 1 27 2 3 4 32 38 , 902054, 0, 28.2301
387 4 27 3 2 5 0 1 30 52 , 903623, 0, 27.8724
6 498 4 70 77 2 3 1 0 29 , 887192, 0, 27.7787
70 7 1 179 30 6 20 253 0 4 , 781218, 2, 28.659
4 0 38 1 387 22 12 2 9 3 , 899583, 0, 28.2049
1 4 0 2 13 12 5 3 11 29 , 914232, 1, 26.7347
9 4 41 179 0 3 34 5 2 1 , 900727, 1, 27.984
7 22 270 1 0 29 25 11 3 20 , 791395, 0, 27.3828
3 0 41 362 5 1 4 2 11 38 , 903425, 0, 27.5014
1 5 9 4 30 8 2 46 7 0 , 869276, 0, 27.6776
28 5 31 108 11 3 2 0 245 1 , 861797, 2, 27.705
3 2 0 163 13 7 29 1 4 5 , 911938, 0, 27.7747
4 5 6 3 0 38 29 7 1 2 , 917743, 1, 26.7726
0 4 5 3 2 1 29 27 6 7 , 916746, 0, 27.2907
1 5 11 3 0 30 4 2 37 7 , 908454, 1, 27.6968
2 1 12 30 5 0 11 4 29 3 , 915034, 0, 26.7819
29 3 5 2 0 4 27 1 6 37 , 910142, 1, 27.5737
3 10 0 5 386 1 7 2 12 4 , 901902, 2, 28.1481
6 2 25 3 38 4 0 1 5 29 , 910895, 2, 27.0902
4 5 150 41 38 1 0 2 3 14 , 898614, 0, 27.9266
7 1 5 27 4 0 30 3 29 2 , 912536, 1, 27.9681
22 6 1 0 3 29 20 4 38 46 , 828943, 0, 27.222
1 145 4 38 29 0 5 7 25 2 , 861451, 1, 27.9942
27 5 202 29 1 7 28 3 4 0 , 840718, 0, 27.8373
186 4 304 75 38 3 7 0 1 2 , 868679, 0, 28.3706
1 421 0 6 2 4 11 9 38 3 , 900804, 0, 28.1334
30 2 0 4 29 7 1 54 5 11 , 870624, 0, 27.3919
27 362 5 2 1 0 42 4 3 30 , 900918, 2, 28.005
3 2 4 9 5 155 0 1 29 27 , 910583, 1, 27.9979
30 5 4 0 29 1 11 13 6 9 , 814121, 1, 26.821
0 9 5 30 3 20 4 27 1 29 , 848573, 1, 27.9744
2 38 3 11 179 0 5 135 1 25 , 872143, 0, 28.0048
29 42 2 7 1 0 5 4 30 12 , 863367, 1, 27.4029
4 5 2 0 1 7 3 29 11 9 , 918883, 1, 27.7543
7 1 2 4 0 5 6 3 29 27 , 916746, 0, 27.3416
42 3 0 20 30 29 5 1 27 4 , 837393, 1, 27.9728
