225 387 12 0 13 6 9 1 163 2 , 812341, 747, 31.1855
12 41 387 2 0 6 1 172 5 45 , 822138, 792, 33.4532
0 11 6 5 99 29 1 2 10 52 , 832143, 813, 33.4261
3 7 20 5 479 0 421 1 30 4 , 838365, 710, 32.3319
5 0 8 31 38 27 1 4 2 29 , 861329, 716, 32.6956
1 0 12 7 4 30 8 11 22 29 , 797550, 752, 32.4573
10 42 27 5 11 362 1 6 0 3 , 798594, 746, 32.8699
27 5 29 0 1 135 7 3 30 2 , 877657, 740, 32.7825
5 1 0 421 135 6 7 9 20 245 , 776443, 784, 33.1536
0 7 135 2 8 77 29 25 11 1 , 813810, 790, 33.5837
29 12 5 374 2 3 1 7 38 135 , 671051, 767, 33.459
421 5 4 1 0 12 13 3 172 6 , 844067, 724, 32.4576
4 29 6 11 155 1 2 0 5 12 , 873732, 670, 32.2943
0 1 4 12 27 7 2 29 5 30 , 872485, 731, 32.0658
0 94 7 13 3 30 2 1 29 5 , 866788, 758, 33.1101
29 4 0 16 42 30 27 1 45 6 , 774622, 816, 32.7066
0 5 6 1 2 4 29 27 3 7 , 916746, 712, 32.2805
440 29 9 27 13 1 3 22 4 6 , 623268, 749, 33.0047
29 1 52 2 4 5 32 25 38 0 , 857295, 772, 33.1148
4 49 0 2 6 32 45 29 30 8 , 777371, 787, 33.3436
1 29 0 13 27 9 5 2 4 3 , 915167, 843, 32.8766
1 4 22 0 387 3 10 15 342 8 , 822085, 650, 32.2451
449 29 5 4 3 163 8 1 30 0 , 837976, 837, 33.1494
5 29 2 77 0 7 1 11 9 6 , 840151, 736, 33.553
2 1 29 440 8 30 34 4 37 6 , 631924, 737, 32.7616
46 9 386 440 22 4 25 7 1 20 , 571702, 764, 33.1706
2 116 29 11 6 47 386 0 5 4 , 754633, 743, 32.9945
20 38 15 4 9 29 1 3 0 5 , 845641, 732, 32.5808
0 4 5 47 6 11 206 20 1 29 , 802901, 679, 32.4022
27 4 30 2 5 387 1 9 7 0 , 873879, 737, 33.1688
1 386 8 4 11 20 29 9 33 5 , 590584, 807, 32.6536
0 1 5 3 9 38 4 13 449 29 , 845066, 767, 32.7956
3 387 0 5 6 1 27 52 135 2 , 873409, 781, 33.3723
1 3 29 2 13 27 0 5 9 4 , 915167, 747, 32.3383
421 172 4 1 13 2 5 32 7 0 , 865073, 701, 33.1207
155 3 0 34 1 2 6 179 4 5 , 906353, 665, 32.4747
3 27 135 7 33 11 5 6 1 29 , 596878, 763, 32.9466
3 10 4 29 20 0 1 38 6 5 , 845302, 692, 32.0727
41 7 89 38 13 0 29 4 5 1 , 790122, 779, 33.1205
30 4 421 1 70 9 0 2 431 5 , 855197, 759, 33.3655
30 5 13 70 0 7 1 29 4 12 , 799804, 640, 31.7053
5 7 2 421 1 34 52 4 38 0 , 863303, 866, 33.7829
5 1 30 8 29 0 7 20 3 4 , 844451, 729, 32.5396
29 1 5 6 11 9 0 7 3 225 , 816173, 724, 32.8772
30 27 4 1 374 498 20 100 9 3 , 615084, 833, 33.9681
386 372 3 49 2 4 1 270 0 5 , 870703, 830, 33.0356
