4 36 1 27 41 20 30 37 29 0 , 778901, 31949, 233.223
8 440 4 22 1 20 11 29 30 41 , 569997, 36816, 266.264
92 3 225 5 20 29 116 163 30 6 , 467948, 41266, 294.673
2 4 367 6 0 29 3 13 5 1 , 909978, 34024, 246.066
2 13 5 483 12 0 4 1 29 6 , 863379, 36090, 260.865
38 29 7 1 10 135 202 5 3 92 , 585513, 32104, 236.381
2 1 5 7 9 29 27 3 0 135 , 880862, 35310, 253.951
4 423 6 0 1 3 30 29 2 9 , 896572, 31943, 232.811
299 31 30 33 6 4 2 29 1 5 , 649149, 35927, 259.688
9 2 0 5 41 172 32 4 29 1 , 862773, 34133, 246.479
387 0 13 2 38 3 42 4 1 22 , 889925, 30436, 223.423
10 29 5 4 30 334 9 1 40 0 , 790468, 39335, 280.507
16 3 440 29 5 1 135 6 72 27 , 590038, 34803, 251.927
283 0 4 6 22 30 45 13 2 1 , 849293, 32959, 242.291
2 22 116 7 11 12 0 32 29 4 , 744670, 31530, 231.598
342 0 1 11 32 20 4 7 5 179 , 799731, 31981, 233.768
4 22 14 163 8 20 0 1 387 32 , 780793, 30740, 227.454
37 421 6 5 1 30 0 99 2 11 , 836057, 32385, 236.051
4 3 1 5 70 57 0 29 16 38 , 833014, 34402, 249.19
8 32 0 421 1 16 5 3 13 108 , 798369, 32642, 238.678
16 7 38 0 34 498 1 4 40 387 , 774986, 32813, 237.164
16 7 38 0 34 498 1 4 40 387 , 774986, 32813, 238.633
3 1 4 29 440 70 6 7 20 22 , 616968, 39466, 279.773
3 1 4 29 440 70 6 7 20 22 , 616968, 39466, 280.634
1 3 0 37 108 449 5 29 11 27 , 799906, 31809, 231.288
386 4 0 25 1 3 421 6 5 9 , 841033, 33603, 242.374
6 33 38 1 5 2 4 29 374 3 , 702418, 32386, 236.207
10 374 15 4 45 1 2 29 11 27 , 624601, 32992, 239.237
135 172 41 2 7 52 5 0 1 29 , 826494, 32762, 238.585
29 0 16 57 5 4 30 11 47 1 , 796116, 32871, 238.752
2 9 25 38 3 4 1 22 29 0 , 900423, 34567, 249.501
