4 682 451 203 740 846 748 372 960 459 5 969 361 800 0 1 395 3 2 549 , 1.06918e+06, 643.624
4 682 451 203 740 846 748 372 960 459 5 969 361 800 0 1 395 3 2 549 , 1.06918e+06, 644.946
52 263 682 49 960 0 253 1 291 451 3 4 5 935 943 252 795 817 2 926 , 1.0811e+06, 661.024
52 263 682 49 960 0 253 1 291 451 3 4 5 935 943 252 795 817 2 926 , 1.0811e+06, 661.397
52 263 682 49 960 0 253 1 291 451 3 4 5 935 943 252 795 817 2 926 , 1.0811e+06, 666.145
52 263 682 49 960 0 253 1 291 451 3 4 5 935 943 252 795 817 2 926 , 1.0811e+06, 666.354
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 692.7
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 692.91
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 697.989
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 698.276
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 698.34
123 575 800 376 1 538 3 682 795 32 768 0 372 4 513 2 622 5 943 969 , 1.07155e+06, 705.151
1 6 440 451 280 969 870 4 0 817 372 690 3 795 682 5 568 49 960 2 , 1.07309e+06, 622.625
49 633 36 5 451 773 943 372 795 253 2 4 1 827 280 926 957 3 0 960 , 1.07482e+06, 623.616
0 807 1 33 203 960 568 748 3 795 2 520 768 6 4 969 372 395 5 682 , 1.06979e+06, 653.691
0 807 1 33 203 960 568 748 3 795 2 520 768 6 4 969 372 395 5 682 , 1.06979e+06, 654.172
394 5 2 564 451 1 6 549 4 969 960 372 795 376 682 800 3 0 538 459 , 1.07632e+06, 663.772
394 5 2 564 451 1 6 549 4 969 960 372 795 376 682 800 3 0 538 459 , 1.07632e+06, 663.856
123 182 513 982 6 538 740 800 1 2 0 943 926 5 311 451 3 4 682 622 , 1.069e+06, 658.765
123 182 513 982 6 538 740 800 1 2 0 943 926 5 311 451 3 4 682 622 , 1.069e+06, 659.226
943 562 4 474 807 5 0 344 1 32 969 944 360 2 3 69 589 768 384 453 , 1.06791e+06, 667.439
300 655 0 2 926 615 49 5 346 498 728 372 943 1 451 690 3 475 780 4 , 1.0746e+06, 677.135
300 655 0 2 926 615 49 5 346 498 728 372 943 1 451 690 3 475 780 4 , 1.0746e+06, 677.945
2 773 156 982 943 622 682 566 843 298 49 1 690 4 0 969 960 740 451 3 , 1.07445e+06, 692.794
280 32 1 969 795 372 365 682 4 0 3 5 116 817 361 298 2 960 870 773 , 1.0757e+06, 617.981
0 768 682 361 4 740 3 1 5 203 944 513 360 969 816 410 185 2 748 32 , 1.0699e+06, 640.775
5 372 451 2 0 800 4 755 564 843 513 969 500 1 943 350 475 682 49 3 , 1.07572e+06, 668.135
515 1 0 800 926 622 589 982 597 943 969 740 4 5 575 682 513 2 3 344 , 1.07357e+06, 671.975
957 1 795 943 32 376 682 4 3 6 0 280 5 800 372 969 2 960 116 768 , 1.07096e+06, 661.777
5 960 376 943 1 795 520 773 298 32 162 4 682 969 538 768 427 2 3 0 , 1.0774e+06, 685.051
298 768 957 969 280 372 752 1 384 54 2 682 49 3 807 5 0 453 943 4 , 1.07609e+06, 675.165
842 969 0 459 3 394 773 564 384 298 682 5 475 1 376 2 4 372 451 453 , 1.07827e+06, 676.272
960 817 807 3 870 280 0 682 2 5 969 6 800 740 982 203 1 4 451 33 , 1.07027e+06, 670.299
982 49 957 1 0 280 691 773 298 740 513 3 311 768 144 943 4 5 2 682 , 1.07176e+06, 669.161
982 49 957 1 0 280 691 773 298 740 513 3 311 768 144 943 4 5 2 682 , 1.07176e+06, 669.535
768 773 116 1 665 4 752 960 699 2 36 360 474 795 185 0 3 361 253 943 , 1.0702e+06, 682.265
926 960 280 943 1 538 5 6 451 372 4 40 969 2 0 795 682 655 427 3 , 1.07963e+06, 635.118
0 969 1 32 5 2 960 520 365 943 682 538 4 773 376 3 372 740 427 399 , 1.07231e+06, 630.265
3 819 513 394 52 0 344 926 589 474 2 682 858 5 1 451 6 4 846 795 , 1.07237e+06, 660.612
203 372 25 768 3 969 943 960 0 575 5 655 926 2 1 740 4 156 682 622 , 1.07583e+06, 679.671
500 5 253 4 0 49 682 858 690 943 2 992 926 451 1 334 846 52 3 474 , 1.0819e+06, 694.511
622 943 451 116 185 36 960 0 2 699 5 1 800 253 4 33 740 3 982 361 , 1.06896e+06, 668.964
982 6 0 2 773 1 5 384 943 682 453 365 538 298 4 843 564 475 3 311 , 1.07782e+06, 668.98
3 960 252 655 253 943 156 92 761 49 575 682 5 0 1 740 219 2 4 768 , 1.07025e+06, 652.145
982 6 0 2 773 1 5 384 943 682 453 365 538 298 4 843 564 475 3 311 , 1.07782e+06, 669.758
807 943 773 298 365 0 795 33 4 2 5 520 1 372 969 817 960 682 3 49 , 1.07639e+06, 665.105
740 944 451 3 280 4 943 2 671 969 36 0 361 474 459 116 395 5 513 1 , 1.07173e+06, 691.206
4 773 969 780 336 0 3 451 252 1 49 926 300 372 575 943 2 699 682 622 , 1.07755e+06, 671.913
943 253 3 5 0 2 451 376 4 6 475 682 459 568 780 300 1 975 372 564 , 1.07697e+06, 607.659
795 0 960 682 520 336 926 4 1 817 372 2 969 690 773 870 49 5 3 293 , 1.07774e+06, 643.319
36 384 926 4 49 336 0 3 451 2 196 969 252 453 622 697 1 992 943 982 , 1.07422e+06, 685.218
36 474 300 1 451 0 2 969 459 3 773 4 807 49 431 589 5 505 360 394 , 1.0738e+06, 676.604
5 780 395 0 116 843 682 6 300 520 748 451 3 2 969 4 1 800 552 372 , 1.0727e+06, 660.554
1 32 49 0 615 694 3 395 768 498 740 280 4 682 372 5 800 2 334 361 , 1.0594e+06, 675.433
682 5 537 475 451 1 4 943 219 3 960 926 795 969 52 40 538 0 564 2 , 1.08208e+06, 690.003
926 372 5 451 280 827 969 2 960 0 870 817 116 40 1 795 3 773 4 682 , 1.07587e+06, 688.75
1 32 49 0 615 694 3 395 768 498 740 280 4 682 372 5 800 2 334 361 , 1.0594e+06, 679.82
451 298 1 807 870 682 33 969 817 795 960 3 372 5 203 4 2 280 773 0 , 1.07623e+06, 681.386
740 969 350 1 5 49 372 846 843 800 2 589 549 0 3 682 407 943 4 768 , 1.07332e+06, 669.35
280 54 5 32 453 2 26 682 768 817 3 969 0 384 4 394 361 372 1 399 , 1.06822e+06, 679.417
6 361 3 538 943 372 740 1 5 475 513 451 800 969 0 564 459 4 682 2 , 1.07722e+06, 623.837
752 5 1 298 564 960 310 475 538 4 0 2 773 36 768 969 3 943 372 795 , 1.08077e+06, 622.312
2 740 3 451 372 682 538 926 4 1 394 513 0 6 5 311 54 336 549 564 , 1.07228e+06, 657.71
203 2 384 451 969 1 336 926 3 0 682 773 4 453 395 252 173 372 5 935 , 1.07185e+06, 672.936
