11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2021.26
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2025.5
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2030.58
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2037.96
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2045.41
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2059.14
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2061.86
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2102.5
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2127.42
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2151.68
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2182.03
11 10 4 12 29 8 1 25 30 3 7 15 32 0 5 27 6 2 13 9 , 1.07826e+06, 2198.33
3 6 12 0 13 5 30 11 8 29 4 10 7 2 32 1 25 27 9 15 , 1.07826e+06, 2073.34
5 12 9 6 10 25 15 29 1 0 7 13 2 11 30 3 4 27 8 32 , 1.07826e+06, 2099.12
7 4 13 12 25 9 27 2 6 0 15 1 32 11 29 8 5 10 3 30 , 1.07826e+06, 2112.05
8 5 6 13 9 4 0 12 11 3 7 32 2 41 10 29 30 1 25 27 , 1.07793e+06, 2073.43
10 1 0 13 7 3 4 29 27 15 25 11 30 9 8 12 32 6 2 5 , 1.07826e+06, 2222.62
12 10 3 9 5 27 25 32 8 0 6 1 11 37 4 7 29 13 30 2 , 1.07815e+06, 2228.22
0 8 15 10 27 12 5 6 3 32 4 1 25 13 30 29 2 9 11 7 , 1.07826e+06, 2245.95
15 32 11 30 7 8 9 29 13 12 2 0 1 6 10 27 3 4 25 5 , 1.07826e+06, 2137.56
2 3 13 30 25 7 4 1 8 5 29 6 12 11 10 9 27 15 0 32 , 1.07826e+06, 2259.36
4 27 7 10 13 8 1 6 30 25 3 9 15 0 5 29 32 2 12 11 , 1.07826e+06, 2362.11
13 1 6 3 9 2 15 0 12 7 27 10 29 5 11 25 30 8 4 32 , 1.07826e+06, 2301.19
10 30 6 27 8 7 3 5 29 15 9 0 25 1 2 13 11 4 12 32 , 1.07826e+06, 2286.49
1 12 13 30 6 25 3 7 9 10 4 29 2 8 5 0 11 15 32 27 , 1.07826e+06, 2160.67
3 25 1 7 32 12 11 4 5 27 6 8 30 13 2 0 9 10 41 29 , 1.07793e+06, 2235.86
4 7 5 8 27 2 0 3 30 10 12 1 13 9 11 6 29 32 15 25 , 1.07826e+06, 2226.87
3 1 30 7 32 15 4 11 10 25 9 0 27 5 29 2 8 13 12 6 , 1.07826e+06, 2125.44
15 30 11 6 32 1 8 7 4 0 5 27 9 25 2 12 3 29 13 10 , 1.07826e+06, 2154.38
6 4 7 15 25 30 13 8 29 11 9 0 5 2 12 32 10 27 3 1 , 1.07826e+06, 2178.93
6 0 12 5 15 3 25 10 11 30 29 8 13 7 1 2 9 27 32 4 , 1.07826e+06, 2266.3
12 11 0 29 32 8 7 9 15 6 10 25 4 13 30 2 3 1 27 5 , 1.07826e+06, 2164.48
32 27 29 5 37 3 9 1 0 8 4 6 12 25 7 2 10 13 30 11 , 1.07815e+06, 2253.34
5 32 7 9 1 0 3 27 12 11 29 6 25 8 15 2 10 13 30 4 , 1.07826e+06, 2147.52
30 12 27 6 1 4 3 5 7 2 29 9 15 25 13 0 8 32 10 11 , 1.07826e+06, 2297.98
10 12 4 27 2 6 30 25 5 11 7 0 9 13 1 3 15 8 32 29 , 1.07826e+06, 2268.75
1 6 3 11 15 10 13 32 2 29 27 5 30 12 0 8 9 4 7 25 , 1.07826e+06, 2058.42
1 6 3 11 15 10 13 32 2 29 27 5 30 12 0 8 9 4 7 25 , 1.07826e+06, 2079.73
10 12 6 37 11 7 2 25 4 29 8 30 13 0 9 5 3 1 27 32 , 1.07815e+06, 2082.58
7 1 13 29 9 15 12 3 25 4 2 10 11 32 0 27 6 5 30 8 , 1.07826e+06, 2090.8
1 6 3 11 15 10 13 32 2 29 27 5 30 12 0 8 9 4 7 25 , 1.07826e+06, 2104.86
12 10 5 7 32 6 15 27 2 25 9 3 1 0 8 11 30 13 4 29 , 1.07826e+06, 2114.16
10 12 6 37 11 7 2 25 4 29 8 30 13 0 9 5 3 1 27 32 , 1.07815e+06, 2111.96
12 10 5 7 32 6 15 27 2 25 9 3 1 0 8 11 30 13 4 29 , 1.07826e+06, 2124.91
30 6 7 11 3 0 2 4 32 9 5 29 25 8 1 12 27 15 13 10 , 1.07826e+06, 2125.9
12 10 5 7 32 6 15 27 2 25 9 3 1 0 8 11 30 13 4 29 , 1.07826e+06, 2167.26
12 10 5 7 32 6 15 27 2 25 9 3 1 0 8 11 30 13 4 29 , 1.07826e+06, 2167.16
12 10 5 7 32 6 15 27 2 25 9 3 1 0 8 11 30 13 4 29 , 1.07826e+06, 2258.18
10 8 32 3 6 1 2 12 5 27 29 13 4 0 7 25 11 30 15 9 , 1.07826e+06, 2101.45
32 2 15 30 9 6 5 7 10 29 13 8 25 11 0 4 1 27 3 12 , 1.07826e+06, 2118.11
6 29 15 3 9 32 25 10 12 8 13 4 27 2 11 7 5 0 30 1 , 1.07826e+06, 2169.79
5 8 1 30 4 0 32 9 12 13 27 25 15 10 3 6 7 11 29 2 , 1.07826e+06, 2167.25
2 30 9 7 6 15 32 5 27 12 13 10 11 25 1 29 4 0 8 3 , 1.07826e+06, 2097.48
29 27 0 1 32 10 4 30 11 5 6 8 2 37 25 13 3 12 9 7 , 1.07815e+06, 2143.68
4 6 30 32 13 3 27 1 0 11 9 5 7 8 25 2 10 29 15 12 , 1.07826e+06, 2206.52
29 2 4 25 15 27 32 0 11 5 3 7 1 6 13 9 12 8 10 30 , 1.07826e+06, 2207.78
8 15 7 5 30 27 2 13 32 9 4 25 0 11 12 1 6 29 10 3 , 1.07826e+06, 2253.18
5 32 30 2 10 8 4 1 7 0 27 12 25 29 6 37 13 3 11 9 , 1.07815e+06, 2243.84
11 13 27 0 4 1 37 29 6 2 5 3 32 25 9 8 10 30 7 12 , 1.07815e+06, 2116.35
2 30 9 7 6 15 32 5 27 12 13 10 11 25 1 29 4 0 8 3 , 1.07826e+06, 2246.07
6 11 3 5 30 1 25 32 2 29 15 4 9 27 7 13 10 12 0 8 , 1.07826e+06, 2058.6
13 8 9 0 27 2 32 12 29 10 1 30 7 25 4 5 3 15 11 6 , 1.07826e+06, 2154.08
0 8 32 3 9 2 1 25 10 5 30 29 6 4 12 13 27 11 7 15 , 1.07826e+06, 2076.32
4 6 7 30 32 9 27 29 3 11 2 25 10 15 8 0 13 12 1 5 , 1.07826e+06, 2211.21
7 2 9 0 37 27 5 11 4 30 29 8 25 1 6 3 12 10 13 32 , 1.07815e+06, 2195.98
10 11 9 32 5 27 12 8 15 30 2 25 6 13 29 7 1 4 0 3 , 1.07826e+06, 2192.73
10 9 8 29 11 6 1 25 5 15 12 32 27 7 2 30 4 0 3 13 , 1.07826e+06, 2233.04
15 1 4 10 9 0 27 30 7 5 12 11 6 25 32 3 29 8 2 13 , 1.07826e+06, 2404
29 11 15 12 4 0 1 5 6 8 13 30 32 27 2 25 7 3 10 9 , 1.07826e+06, 2406.26
10 0 4 2 27 12 30 15 9 25 13 7 1 11 6 5 32 29 3 8 , 1.07826e+06, 2399.11
3 13 11 9 4 0 5 30 6 32 27 7 1 10 25 29 2 12 8 15 , 1.07826e+06, 2360.25
9 27 7 32 4 15 13 12 10 5 11 1 2 8 25 30 3 29 6 0 , 1.07826e+06, 1913.07
9 27 7 32 4 15 13 12 10 5 11 1 2 8 25 30 3 29 6 0 , 1.07826e+06, 1972.48
13 0 9 30 10 27 4 5 2 1 12 7 25 29 6 11 15 3 8 32 , 1.07826e+06, 2121.47
9 15 8 10 1 12 2 27 0 6 29 4 13 30 11 5 3 25 7 32 , 1.07826e+06, 2061.38
9 15 8 10 1 12 2 27 0 6 29 4 13 30 11 5 3 25 7 32 , 1.07826e+06, 2076.67
7 29 8 5 32 1 15 9 30 10 12 4 2 27 3 0 13 25 11 6 , 1.07826e+06, 2059.66
5 30 11 1 2 8 4 6 12 10 13 7 29 25 32 15 3 9 0 27 , 1.07826e+06, 2062.17
9 15 8 10 1 12 2 27 0 6 29 4 13 30 11 5 3 25 7 32 , 1.07826e+06, 2139.98
9 15 8 10 1 12 2 27 0 6 29 4 13 30 11 5 3 25 7 32 , 1.07826e+06, 2144.65
13 27 4 1 29 8 7 5 2 10 0 12 25 30 3 11 15 6 32 9 , 1.07826e+06, 2072.02
29 5 8 30 9 2 11 13 27 6 12 1 25 10 37 7 32 3 4 0 , 1.07815e+06, 2215.84
29 5 8 30 9 2 11 13 27 6 12 1 25 10 37 7 32 3 4 0 , 1.07815e+06, 2261.24
5 25 32 1 6 29 8 27 15 30 4 9 0 2 10 11 13 3 7 12 , 1.07826e+06, 2239.45
4 8 10 30 11 3 29 27 0 9 15 2 12 32 1 7 25 6 5 13 , 1.07826e+06, 2115.37
29 4 2 9 5 12 7 27 30 0 3 8 1 10 13 15 25 32 6 11 , 1.07826e+06, 2027.76
0 13 4 10 29 1 30 25 2 41 6 7 5 27 11 9 3 32 8 12 , 1.07793e+06, 2145.49
13 5 4 32 0 30 6 1 10 25 29 2 41 8 3 7 27 11 12 9 , 1.07793e+06, 2148.35
4 37 13 3 8 9 32 12 10 7 11 1 27 30 29 5 25 0 6 2 , 1.07815e+06, 2143.13
27 29 5 11 4 1 30 3 8 12 6 10 15 13 32 9 25 0 2 7 , 1.07826e+06, 2217.82
11 13 2 15 4 8 3 32 1 9 0 5 27 25 6 30 12 29 7 10 , 1.07826e+06, 2213.33
12 37 7 0 4 10 30 1 6 27 8 11 29 25 2 5 15 13 3 9 , 1.07801e+06, 2172.18
15 10 7 5 29 12 25 30 9 8 2 11 13 32 0 3 1 27 4 6 , 1.07826e+06, 2131.18
27 4 8 10 5 11 32 1 2 15 6 29 13 0 3 30 12 25 7 9 , 1.07826e+06, 2077.4
5 11 6 10 1 30 27 4 37 12 13 25 29 0 7 9 32 8 2 3 , 1.07815e+06, 2125.8
